Time,X,Y,Z,Model
491,22.141125496954263,-11.799999999999994,12.025,Constant Acceleration
492,22.141125496954263,-11.799999999999994,12.5,Constant Acceleration
493,22.141125496954263,-11.799999999999994,13.025,Constant Acceleration
494,22.141125496954263,-11.799999999999994,13.6,Constant Acceleration
495,22.141125496954263,-11.799999999999994,14.225000000000001,Constant Acceleration
496,22.141125496954263,-11.799999999999994,14.9,Constant Acceleration
497,22.141125496954263,-11.799999999999994,15.625,Constant Acceleration
498,22.141125496954263,-11.799999999999994,16.4,Constant Acceleration
499,22.141125496954263,-11.799999999999994,17.225,Constant Acceleration
500,22.141125496954263,-11.799999999999994,18.1,Constant Acceleration
501,22.141125496954263,-11.799999999999994,19.025,Constant Acceleration
502,22.141125496954263,-11.799999999999994,20.0,Constant Acceleration
503,22.141125496954263,-11.799999999999994,21.025,Constant Acceleration
504,22.141125496954263,-11.799999999999994,22.1,Constant Acceleration
505,22.141125496954263,-11.799999999999994,23.225,Constant Acceleration
506,22.141125496954263,-11.799999999999994,24.4,Constant Acceleration
507,22.141125496954263,-11.799999999999994,25.625,Constant Acceleration
508,22.141125496954263,-11.799999999999994,26.900000000000002,Constant Acceleration
509,22.141125496954263,-11.799999999999994,28.225,Constant Acceleration
510,22.141125496954263,-11.799999999999994,29.6,Constant Acceleration
511,22.141125496954263,-11.799999999999994,31.025000000000002,Constant Acceleration
512,22.141125496954263,-11.799999999999994,32.5,Constant Acceleration
513,22.141125496954263,-11.799999999999994,33.606249999999996,Constant Acceleration
514,22.141125496954263,-11.799999999999994,33.974999999999994,Constant Acceleration
515,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
516,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
517,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
518,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
519,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
520,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
521,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
522,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
523,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
524,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
525,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
526,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
527,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
528,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
529,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
530,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
531,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
532,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
533,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
534,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
535,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
536,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
537,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
538,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
539,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
540,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
541,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
542,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
543,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
544,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
545,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
546,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
547,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
548,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
549,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
550,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
551,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
552,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
553,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
554,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
555,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
556,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
557,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
558,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
559,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
560,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
561,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
562,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
563,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
564,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
565,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
566,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
567,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
568,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
569,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
570,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
571,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
572,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
573,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
574,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
575,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
576,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
577,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
578,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
579,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
580,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
581,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
582,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
583,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
584,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
585,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
586,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
587,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
588,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
589,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
590,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
591,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
592,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
593,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
594,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
595,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
596,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
597,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
598,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
599,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
600,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
601,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
602,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
603,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
604,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
605,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
606,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
607,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
608,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
609,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
610,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
611,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
612,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
613,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
614,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
615,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
616,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
617,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
618,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
619,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
620,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
621,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
622,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
623,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
624,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
625,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
626,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
627,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
628,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
629,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
630,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
631,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
632,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
633,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
634,22.141125496954263,-11.799999999999994,33.974999999999994,Hovering
